Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Start_Date,End_Date,NPL_Status,Remaining_Debt
9330,23203,252434498,16.9,2020-07-02,2023-07-28,Ha,189876441.41
9331,10750,158536344,21.3,2021-08-06,2026-06-07,Yo‘q,58128582.86
9332,4392,15049773,16.2,2024-05-29,2025-09-18,Yo‘q,4506642.87
9333,28645,385203002,11.8,2020-05-29,2025-02-14,Yo‘q,56052419.26
9334,8257,107295344,12.3,2022-12-15,2025-05-28,Yo‘q,5971944.95
9335,34220,392858100,10.5,2023-01-15,2025-11-07,Yo‘q,196402370.03
9336,15179,379624530,16.0,2022-04-15,2024-09-14,Ha,221005235.19
9337,17222,213465585,27.3,2023-01-08,2025-08-22,Yo‘q,61485929.36
9338,27292,214038532,23.6,2021-10-15,2025-09-02,Yo‘q,103249993.65
9339,7591,216915062,10.4,2020-04-06,2022-07-31,Yo‘q,104887326.84
9340,34755,293849197,24.4,2022-02-26,2026-02-09,Yo‘q,44117313.03
9341,12490,76967369,29.8,2022-11-09,2026-04-12,Ha,63348775.7
9342,1503,217075539,27.7,2024-04-13,2027-10-23,Yo‘q,2517264.21
9343,23396,493378693,20.8,2024-06-04,2027-09-29,Yo‘q,5221552.15
9344,39092,390592123,22.9,2023-09-07,2025-11-04,Yo‘q,34111908.35
9345,4304,107680071,10.1,2020-12-29,2022-08-15,Yo‘q,52226737.0
9346,31675,87249939,25.7,2020-05-17,2023-02-26,Yo‘q,8359244.33
9347,46284,455941992,11.0,2021-12-15,2023-03-04,Yo‘q,70817173.23
9348,49928,266206577,20.8,2021-06-15,2023-11-21,Yo‘q,22148768.1
9349,17779,239357319,25.8,2023-04-09,2024-04-20,Yo‘q,16567260.53
9350,31018,343014638,21.2,2021-01-05,2023-11-02,Yo‘q,73762409.9
9351,26227,37564482,29.4,2021-03-04,2022-12-03,Yo‘q,2919285.98
9352,22304,221383963,14.2,2023-04-24,2026-06-03,Yo‘q,8436561.25
9353,26680,72178843,19.2,2022-08-21,2025-05-11,Ha,52711337.15
9354,23430,89059006,16.8,2021-12-11,2025-07-28,Yo‘q,35241757.19
9355,34431,156045963,16.2,2023-01-20,2027-02-11,Yo‘q,154761.18
9356,38898,457315729,10.7,2021-05-03,2025-07-13,Yo‘q,148716761.22
9357,9302,223919639,10.4,2020-11-22,2024-05-09,Yo‘q,74779514.59
9358,21771,222060861,21.9,2021-08-15,2022-10-16,Yo‘q,50825815.15
9359,39403,362231687,22.2,2021-12-28,2024-07-15,Ha,259970990.34
9360,17431,190592981,20.8,2021-07-26,2023-06-18,Yo‘q,85531701.5
9361,47626,487812448,10.3,2020-10-07,2023-09-06,Yo‘q,21825510.74
9362,40205,393988361,22.1,2020-11-30,2024-05-27,Yo‘q,30156824.21
9363,12058,290413400,19.7,2020-01-15,2022-08-02,Yo‘q,85813498.34
9364,41627,333819161,22.7,2024-06-11,2027-12-02,Yo‘q,70039333.62
9365,6725,286861185,20.9,2021-05-17,2026-04-22,Yo‘q,28410387.52
9366,43961,10358250,28.1,2024-03-08,2027-09-12,Yo‘q,590183.91
9367,8050,487250381,18.7,2023-09-04,2027-12-15,Yo‘q,60107448.14
9368,23248,305373772,20.3,2024-02-17,2028-11-29,Yo‘q,112731879.12
9369,8874,1411169,16.7,2023-07-25,2026-05-29,Ha,786322.46
9370,33949,461836647,19.5,2020-08-20,2024-11-06,Yo‘q,88447739.14
9371,2648,225573556,21.5,2023-08-10,2026-07-13,Ha,174580410.13
9372,40529,341139179,19.8,2020-03-30,2024-09-16,Yo‘q,132488590.7
9373,25845,42154969,17.2,2023-04-01,2026-05-31,Yo‘q,18782446.33
9374,26204,291811563,10.6,2021-06-23,2025-04-30,Yo‘q,6800276.18
9375,33715,177667655,12.9,2022-03-12,2027-02-08,Ha,161626406.75
9376,24395,149515711,21.6,2020-03-27,2023-02-07,Yo‘q,25684674.41
9377,8596,445801877,10.3,2021-08-06,2025-10-30,Yo‘q,85513401.0
9378,49791,462235737,25.2,2020-01-03,2022-06-05,Yo‘q,115217359.49
9379,35217,439224311,22.7,2022-03-02,2026-03-19,Yo‘q,82208059.85
9380,6352,24454743,21.7,2023-08-02,2027-08-16,Yo‘q,2757636.65
9381,9411,26225415,25.3,2021-03-02,2025-04-04,Yo‘q,2440477.14
9382,39538,442349366,20.6,2023-07-28,2025-06-20,Yo‘q,70534627.68
9383,10022,405108491,28.5,2021-04-18,2022-09-13,Yo‘q,50839729.22
9384,6095,284431405,19.0,2023-11-30,2025-10-15,Yo‘q,29241922.57
9385,45587,490445686,26.4,2021-12-18,2023-12-21,Yo‘q,175949009.04
9386,38960,425191447,13.6,2020-12-31,2022-11-20,Yo‘q,6673772.85
9387,11903,486630457,26.9,2020-10-01,2023-03-17,Yo‘q,146844983.9
9388,45710,449211275,24.9,2022-10-06,2026-06-29,Yo‘q,52184047.45
9389,42985,133824433,17.9,2020-10-02,2023-12-02,Yo‘q,7874575.0
9390,39404,155286889,18.8,2022-02-24,2024-05-02,Yo‘q,24669472.29
9391,15781,424720585,22.0,2021-04-05,2023-08-13,Yo‘q,87959226.33
9392,37026,125706444,14.5,2022-12-29,2024-04-09,Ha,81980692.38
9393,28706,254561020,14.3,2021-08-20,2023-09-18,Yo‘q,126574751.44
9394,11974,240087214,27.5,2024-03-14,2029-02-22,Yo‘q,57671712.88
9395,18735,431068513,23.5,2023-08-04,2028-03-11,Yo‘q,120923005.09
9396,5202,281385922,15.0,2022-11-14,2027-04-17,Yo‘q,41127964.86
9397,34917,176081127,16.3,2020-05-14,2024-06-27,Yo‘q,84954602.91
9398,41690,158419738,11.3,2020-03-30,2022-11-02,Yo‘q,314234.75
9399,1069,455757369,17.1,2021-02-26,2024-09-21,Yo‘q,32224963.35
9400,9586,201586513,10.9,2022-03-25,2023-10-12,Yo‘q,80339547.35
9401,32061,255131764,16.6,2020-04-02,2023-08-06,Yo‘q,112486223.47
9402,36266,496744067,24.8,2022-04-25,2024-05-06,Yo‘q,43705617.51
9403,31025,246196093,25.0,2024-05-16,2028-09-25,Yo‘q,12985680.63
9404,48309,395602707,18.0,2023-11-16,2025-01-04,Yo‘q,81472059.2
9405,34980,139469086,11.8,2023-09-17,2027-05-12,Yo‘q,42437686.16
9406,42689,178065550,26.9,2021-08-10,2024-12-25,Ha,160402548.83
9407,8889,64299007,10.3,2021-09-21,2023-02-16,Ha,39261108.68
9408,27720,164268484,28.4,2021-07-07,2025-05-31,Yo‘q,43808874.57
9409,41489,222477392,20.7,2021-12-20,2024-02-02,Yo‘q,34833152.69
9410,45336,358078242,19.5,2020-03-17,2023-12-29,Yo‘q,142594306.06
9411,6715,180945285,17.5,2023-02-19,2027-10-28,Yo‘q,18963195.64
9412,26599,210104445,10.7,2023-08-03,2024-09-28,Yo‘q,90502210.91
9413,37539,61838999,17.7,2020-10-01,2022-06-19,Yo‘q,23736649.11
9414,33103,57800619,24.2,2021-08-17,2023-11-03,Yo‘q,9971281.15
9415,43465,41231541,16.2,2020-07-06,2022-11-30,Yo‘q,8152142.3
9416,17954,159763100,24.4,2024-06-05,2028-08-26,Ha,93830604.1
9417,16769,95752001,23.1,2024-02-15,2026-01-04,Yo‘q,9259519.55
9418,43397,72974227,19.9,2022-01-22,2024-03-25,Yo‘q,2588850.13
9419,6144,474460637,16.8,2022-03-27,2024-04-24,Yo‘q,168023973.55
9420,39744,492856317,23.6,2021-06-17,2023-09-12,Yo‘q,99270122.26
9421,22698,187500182,20.6,2022-10-16,2027-02-28,Yo‘q,62004534.39
9422,28620,247604633,28.6,2023-06-20,2027-06-02,Yo‘q,68015310.6
9423,6856,380701371,24.5,2022-07-22,2024-01-12,Ha,250962857.12
9424,6284,218674724,23.8,2024-07-04,2028-04-28,Yo‘q,72980714.28
9425,11510,258440469,28.8,2021-08-30,2024-09-07,Yo‘q,15113504.71
9426,6088,371698897,27.1,2021-05-02,2026-03-06,Ha,258437712.66
9427,43837,294866603,21.1,2024-07-02,2026-07-25,Ha,202187122.66
9428,25846,45342132,26.8,2020-06-01,2021-11-26,Yo‘q,22536258.8
9429,7869,463847871,12.9,2023-04-07,2027-03-17,Yo‘q,147954982.1
9430,38863,159360081,18.4,2021-12-08,2023-09-06,Yo‘q,71516448.4
9431,17393,161159780,16.3,2022-11-30,2024-02-19,Ha,117317150.26
9432,25401,171945620,24.4,2021-08-13,2022-09-07,Ha,135554605.73
9433,10711,196103297,15.7,2020-01-16,2024-06-21,Yo‘q,65065635.92
9434,39369,193097794,28.8,2020-01-29,2024-03-21,Ha,129834499.34
9435,40,79412879,26.8,2022-03-17,2023-08-31,Yo‘q,6871705.37
9436,29063,125152441,11.6,2023-03-20,2025-09-18,Yo‘q,18732389.39
9437,20985,243999768,14.3,2024-06-01,2028-06-13,Yo‘q,120145387.61
9438,45826,206768110,23.6,2023-08-28,2027-07-23,Yo‘q,3022711.03
9439,17010,472390766,22.3,2022-01-03,2025-08-03,Yo‘q,145064987.88
9440,40839,151991529,27.0,2020-04-05,2024-04-03,Ha,104345363.38
9441,33273,192336492,16.8,2021-12-18,2025-03-02,Yo‘q,43111124.18
9442,37946,419569566,26.1,2023-02-08,2025-09-28,Yo‘q,90616716.72
9443,19454,457037788,24.2,2021-01-31,2025-10-31,Yo‘q,209769990.14
9444,6824,498340813,18.5,2021-05-28,2025-05-18,Yo‘q,62978991.88
9445,3983,43270831,22.8,2024-06-30,2027-10-01,Ha,34357341.67
9446,39559,138129522,20.2,2021-07-05,2025-11-07,Yo‘q,43816609.2
9447,39898,353653808,12.7,2024-04-23,2028-09-14,Yo‘q,52591149.58
9448,49614,157614156,13.8,2020-09-27,2024-11-06,Yo‘q,75423657.29
9449,19545,357050980,10.2,2020-05-18,2023-08-16,Yo‘q,170708955.46
9450,6410,208261741,27.8,2022-05-27,2025-12-14,Yo‘q,80487912.25
9451,33750,333868257,23.7,2022-03-17,2024-03-30,Yo‘q,58666872.91
9452,44777,167550527,25.6,2021-01-26,2025-06-21,Yo‘q,22877849.41
9453,43586,341152140,25.2,2023-08-20,2026-10-05,Ha,229405061.47
9454,48719,160263992,16.3,2021-01-09,2024-05-29,Ha,90536365.04
9455,32439,411272524,22.9,2024-03-26,2028-02-19,Yo‘q,21806619.98
9456,28460,444184822,28.0,2024-06-16,2025-10-04,Yo‘q,47249429.21
9457,44483,178907503,16.5,2022-10-21,2026-05-30,Yo‘q,45263616.56
9458,17222,180999753,21.4,2022-03-04,2025-09-28,Yo‘q,18130578.02
9459,40747,448387380,24.5,2022-08-07,2025-11-19,Yo‘q,141370841.01
9460,13267,241892377,23.0,2020-11-17,2024-11-29,Ha,121465452.22
9461,1776,421045251,12.5,2020-11-01,2025-06-15,Yo‘q,81925252.09
9462,844,276721326,22.4,2024-06-15,2026-02-25,Yo‘q,61259963.21
9463,44832,252280589,15.8,2021-07-15,2024-08-10,Yo‘q,52198437.2
9464,6874,169365846,12.6,2021-08-02,2023-05-04,Ha,146314024.94
9465,44835,478941921,18.4,2022-05-24,2023-10-12,Yo‘q,108699407.42
9466,17572,54022249,25.6,2021-10-28,2025-01-29,Yo‘q,8696553.13
9467,40887,325947959,21.6,2023-11-06,2026-04-03,Yo‘q,40564266.23
9468,2321,263443643,14.8,2022-01-24,2025-09-15,Yo‘q,17981087.0
9469,4274,334095253,23.1,2023-11-06,2027-02-28,Yo‘q,3946198.14
9470,14680,268355863,24.8,2022-04-01,2023-09-20,Yo‘q,97915654.25
9471,42114,471574765,24.4,2022-02-19,2023-10-09,Yo‘q,6309406.19
9472,47066,315245583,13.2,2020-10-31,2024-03-26,Yo‘q,77436974.91
9473,5128,259063677,27.0,2022-01-19,2024-10-02,Yo‘q,98773399.17
9474,11213,88791712,24.9,2024-03-28,2028-02-20,Yo‘q,24286433.03
9475,49672,339819837,13.0,2023-06-10,2026-06-09,Ha,267585976.19
9476,20182,481662670,20.0,2020-11-09,2023-10-07,Yo‘q,187638690.05
9477,15243,441047122,19.7,2021-04-01,2022-07-28,Yo‘q,47092625.27
9478,5444,396530888,22.0,2022-09-16,2025-01-10,Yo‘q,149107819.19
9479,26534,364393135,15.9,2024-06-24,2029-05-25,Yo‘q,116834826.28
9480,15032,201648912,22.1,2022-05-16,2024-12-19,Ha,139745208.74
9481,15477,312010960,19.7,2024-05-08,2028-10-17,Yo‘q,55151506.56
9482,27720,491969961,11.1,2020-04-02,2024-05-11,Yo‘q,55658144.49
9483,42880,325704642,16.6,2020-03-04,2024-03-15,Yo‘q,124494206.5
9484,24301,194120916,25.4,2021-09-15,2024-05-05,Yo‘q,90932347.78
9485,43567,326498719,28.9,2023-04-26,2025-06-09,Yo‘q,129183076.57
9486,25894,432782057,25.2,2021-01-16,2024-03-24,Yo‘q,196613962.19
9487,29212,365168717,26.8,2023-04-21,2027-01-22,Yo‘q,111814005.7
9488,14848,242914328,17.1,2020-06-05,2021-09-05,Yo‘q,91638460.3
9489,1832,390018399,24.7,2023-02-16,2026-03-15,Ha,204018078.69
9490,42490,84911365,22.5,2020-10-12,2023-11-26,Yo‘q,12935290.66
9491,26204,27544774,24.6,2023-09-04,2026-07-03,Yo‘q,8024702.73
9492,37937,52304741,24.6,2021-07-24,2024-10-20,Yo‘q,19602958.32
9493,49070,97317802,20.4,2022-02-02,2026-08-06,Yo‘q,4965039.03
9494,2476,290011683,12.5,2023-10-03,2025-05-25,Yo‘q,39148501.1
9495,46144,131190759,28.6,2022-06-14,2023-12-13,Ha,113937544.81
9496,2891,15204558,15.8,2020-04-11,2023-11-11,Yo‘q,4989000.66
9497,28774,165875889,19.8,2024-04-05,2026-01-07,Yo‘q,5196965.23
9498,27218,173559406,16.5,2024-04-21,2028-11-21,Yo‘q,50549277.89
9499,45832,41233445,28.3,2020-02-11,2024-10-25,Yo‘q,18933999.13
9500,48371,456261848,24.7,2022-11-20,2027-10-28,Yo‘q,39260183.5
9501,8315,110267534,10.2,2023-11-05,2025-02-11,Ha,91888932.56
9502,36253,346026627,14.8,2020-06-09,2022-08-19,Yo‘q,108359682.48
9503,21208,82267147,18.9,2024-05-08,2026-09-20,Yo‘q,20012668.64
9504,25607,445408997,13.5,2022-07-24,2024-05-11,Yo‘q,42491604.99
9505,11514,302095498,10.7,2023-10-07,2025-03-08,Yo‘q,51754395.26
9506,42318,278361252,22.3,2023-10-01,2028-03-22,Yo‘q,52577971.1
9507,15785,214813358,25.0,2021-11-15,2026-09-05,Yo‘q,5606836.41
9508,11623,490707437,10.3,2024-01-14,2026-05-14,Yo‘q,227311691.28
9509,24984,40830008,13.6,2022-01-28,2025-10-24,Yo‘q,9846291.62
9510,19365,349176438,23.5,2024-05-20,2026-10-14,Yo‘q,66259838.01
9511,17872,432814186,28.6,2021-12-27,2024-11-26,Yo‘q,74222952.04
9512,28607,168593300,25.9,2022-01-15,2023-07-25,Yo‘q,77367244.14
9513,47719,306317346,19.7,2024-06-06,2026-12-12,Yo‘q,92025404.11
9514,6362,106081462,18.7,2021-08-02,2022-11-12,Yo‘q,7721884.29
9515,42849,232112046,17.1,2021-12-21,2024-03-27,Yo‘q,62964607.92
9516,45378,314847762,22.7,2023-09-15,2028-06-20,Ha,282259166.81
9517,13469,430890156,10.7,2021-01-14,2024-03-01,Yo‘q,163782113.67
9518,48694,308601624,22.2,2020-06-01,2022-04-12,Yo‘q,102366119.95
9519,18301,117037934,22.7,2024-05-01,2028-08-16,Yo‘q,30736327.73
9520,31018,286288612,25.3,2020-11-22,2022-11-13,Yo‘q,43496367.25
9521,8801,121348174,20.4,2023-01-09,2026-08-08,Yo‘q,11884715.1
9522,1885,322740231,24.6,2023-09-29,2027-05-13,Ha,198568975.63
9523,37823,381586852,11.6,2023-11-22,2025-06-23,Yo‘q,97011007.76
9524,8150,244151918,14.4,2024-04-20,2029-04-13,Yo‘q,25893571.84
9525,17271,313432580,14.8,2023-08-18,2026-06-19,Yo‘q,136302967.3
9526,1932,307153788,15.2,2021-12-13,2025-10-06,Yo‘q,148905113.08
9527,30790,209134451,20.1,2022-12-27,2024-07-05,Yo‘q,50594627.76
9528,23549,261258399,29.7,2024-03-21,2025-10-08,Yo‘q,89143804.42
9529,20859,213243952,16.4,2020-05-21,2025-01-28,Yo‘q,50475746.68
9530,22956,21643261,14.9,2021-10-01,2023-04-02,Yo‘q,785118.85
9531,37134,183566153,11.1,2024-06-07,2028-09-06,Yo‘q,35923751.69
9532,43962,427990369,18.3,2021-07-25,2025-03-20,Yo‘q,166085304.35
9533,15244,259603757,16.2,2022-03-31,2023-08-09,Yo‘q,124034442.02
9534,5883,174556474,13.5,2021-04-28,2022-05-26,Ha,116246616.97
9535,16524,199403364,15.2,2024-01-20,2027-09-16,Yo‘q,14259745.44
9536,6877,17475842,12.1,2023-07-12,2025-05-05,Yo‘q,6442578.52
9537,36626,105548761,15.2,2020-01-01,2023-03-04,Ha,67151170.32
9538,14150,314823667,14.1,2020-02-14,2024-10-20,Yo‘q,29383397.42
9539,44483,440127957,17.0,2021-03-30,2022-04-17,Yo‘q,148969842.23
9540,31323,447277339,10.9,2020-07-25,2024-09-14,Yo‘q,23021968.96
9541,24546,361834865,19.2,2021-01-23,2024-08-19,Yo‘q,177856998.43
9542,33845,128784880,22.2,2020-09-01,2022-05-29,Ha,81918453.06
9543,10175,51772421,13.0,2022-06-16,2027-03-05,Yo‘q,16472481.82
9544,42735,336774888,19.5,2022-03-01,2025-03-19,Yo‘q,115531541.46
9545,29942,317899851,25.9,2023-09-06,2025-07-30,Yo‘q,126058972.79
9546,40346,315455678,15.9,2023-05-14,2025-08-21,Yo‘q,64142030.92
9547,29312,126294129,18.6,2020-05-12,2024-04-11,Yo‘q,29726309.56
9548,9963,454633545,11.5,2023-10-10,2026-08-04,Yo‘q,85492501.17
9549,17197,103144670,20.5,2020-10-10,2022-07-04,Yo‘q,29536348.34
9550,36018,353582019,13.6,2020-05-30,2021-12-05,Yo‘q,50167105.88
9551,7287,452861608,21.4,2021-03-08,2022-12-09,Ha,282819678.88
9552,24179,70406451,14.1,2022-09-12,2026-01-30,Yo‘q,2836814.71
9553,12852,429444135,24.5,2021-08-07,2025-04-27,Yo‘q,53400664.05
9554,31733,333765454,22.6,2022-06-01,2027-01-06,Yo‘q,33515433.19
9555,39174,456321148,13.6,2020-04-03,2021-05-12,Yo‘q,165113330.9
9556,14932,121743750,24.0,2022-11-01,2026-10-11,Yo‘q,57753302.41
9557,13869,486390218,10.5,2023-08-10,2024-10-13,Yo‘q,11465013.33
9558,6154,190080134,15.2,2023-12-01,2025-06-10,Yo‘q,9200673.63
9559,13052,416741089,13.5,2024-01-30,2027-06-04,Yo‘q,12378640.22
9560,46598,411497653,23.8,2020-08-02,2023-10-24,Yo‘q,47114138.93
9561,7139,170833252,26.2,2022-11-20,2026-11-04,Yo‘q,32274811.9
9562,32529,435152262,18.2,2023-09-15,2027-08-11,Yo‘q,66412379.52
9563,7797,477857671,12.9,2020-06-21,2023-04-02,Yo‘q,140804208.29
9564,32169,88692667,21.2,2021-06-29,2023-12-25,Yo‘q,2872581.82
9565,7612,18690036,25.1,2020-01-02,2022-04-11,Yo‘q,8556280.2
9566,29825,490598866,29.4,2024-03-25,2027-07-15,Yo‘q,177540770.83
9567,34923,255527298,29.4,2021-12-19,2024-08-25,Yo‘q,54221888.23
9568,11001,405100315,23.9,2024-03-18,2026-05-26,Yo‘q,63781100.05
9569,34435,374294617,18.0,2020-12-10,2022-01-04,Yo‘q,111166878.76
9570,5800,475748239,13.0,2020-04-15,2022-04-11,Yo‘q,68295386.39
9571,1309,272768964,15.9,2024-01-23,2028-04-25,Ha,199300533.29
9572,25926,236534292,24.9,2023-07-18,2028-02-13,Yo‘q,72542219.59
9573,13693,28980355,16.3,2022-06-29,2026-09-22,Yo‘q,2288086.6
9574,614,292818029,16.0,2021-03-28,2022-06-27,Yo‘q,104601715.96
9575,29425,448886403,19.9,2023-07-07,2027-09-04,Yo‘q,202960829.06
9576,20295,23458715,19.7,2023-07-30,2026-06-08,Ha,13606571.95
9577,37151,271760056,18.2,2023-01-19,2025-05-01,Yo‘q,118565229.29
9578,9281,462746022,18.0,2024-01-23,2027-05-20,Yo‘q,195932596.63
9579,15239,240618394,28.9,2020-08-13,2023-08-01,Yo‘q,44476415.13
9580,48985,372496314,15.2,2020-07-17,2024-09-21,Yo‘q,100067368.37
9581,25988,222141099,25.2,2020-05-23,2024-07-27,Yo‘q,32160287.49
9582,8808,56000826,13.4,2020-11-16,2025-07-14,Yo‘q,27493709.56
9583,21338,270440788,14.5,2021-03-26,2023-02-17,Yo‘q,105033430.1
9584,30971,151649828,26.5,2022-06-27,2023-07-28,Yo‘q,13061349.15
9585,32953,6633451,19.8,2020-08-12,2024-09-06,Yo‘q,298519.21
9586,30062,284673589,24.4,2023-06-28,2026-04-02,Yo‘q,47959350.92
9587,10277,259948660,21.9,2021-03-24,2024-10-09,Yo‘q,14170093.95
9588,45307,366343334,22.4,2023-09-08,2026-08-09,Yo‘q,29816590.58
9589,6110,320218718,19.1,2021-07-08,2025-09-09,Yo‘q,107949308.44
9590,27514,34047590,20.3,2023-07-21,2024-11-25,Yo‘q,13357827.98
9591,34956,101723588,12.4,2023-01-26,2026-12-08,Yo‘q,16149071.33
9592,13389,445407977,14.1,2022-03-09,2026-07-14,Yo‘q,39576181.73
9593,47785,153949449,14.1,2024-03-25,2028-10-15,Yo‘q,2811131.31
9594,12505,9776909,18.0,2024-06-24,2029-01-17,Yo‘q,119766.55
9595,28033,46198683,18.4,2020-01-13,2021-08-05,Yo‘q,20415622.24
9596,38121,253431524,23.7,2022-04-15,2024-08-04,Yo‘q,62104709.98
9597,19276,334204895,26.5,2023-05-10,2025-01-12,Yo‘q,134294678.2
9598,4412,345887815,11.4,2023-05-18,2026-09-24,Yo‘q,6786937.91
9599,22976,98065206,15.9,2021-04-18,2025-01-02,Yo‘q,29339288.22
9600,6247,7395932,26.4,2021-07-02,2024-06-13,Yo‘q,1529874.73
9601,30833,226273898,14.9,2021-05-07,2023-04-27,Yo‘q,104331293.32
9602,4807,177639201,16.9,2022-01-07,2023-04-17,Yo‘q,82222214.72
9603,15407,181228915,17.4,2020-02-07,2022-04-24,Yo‘q,67802440.21
9604,34956,256783871,12.4,2024-05-15,2026-02-02,Yo‘q,126062022.63
9605,24709,415054231,20.2,2022-06-10,2027-02-09,Yo‘q,35080248.42
9606,22664,129485508,19.4,2023-08-13,2025-12-08,Yo‘q,57794724.95
9607,25085,125816366,17.2,2020-02-25,2021-05-22,Yo‘q,47301746.46
9608,9114,261222948,20.3,2023-01-20,2027-10-22,Ha,214578660.12
9609,41840,156027545,15.4,2020-06-05,2021-08-07,Yo‘q,59390269.31
9610,34824,361137856,22.3,2023-08-16,2024-10-02,Yo‘q,15387229.77
9611,17276,39022899,23.3,2022-01-12,2024-07-11,Yo‘q,18759025.25
9612,4942,230904443,19.2,2023-05-15,2026-12-25,Yo‘q,45649541.2
9613,9800,252971074,28.1,2022-01-23,2023-10-07,Yo‘q,87843304.1
9614,9456,194049473,16.3,2021-10-27,2023-08-23,Yo‘q,70427813.7
9615,18232,282538472,13.3,2022-01-03,2026-08-20,Yo‘q,58154585.05
9616,17559,259838739,11.4,2024-03-12,2028-03-13,Ha,154918032.34
9617,6949,64427692,27.1,2021-06-26,2024-02-14,Yo‘q,13576690.72
9618,45027,146949132,14.5,2023-07-27,2026-04-09,Yo‘q,64478803.97
9619,31569,452428374,24.3,2024-03-04,2027-12-12,Yo‘q,168811409.79
9620,508,165926717,21.9,2024-04-04,2026-05-11,Yo‘q,34878602.76
9621,427,206022933,19.3,2023-12-15,2027-03-15,Ha,133405182.41
9622,24359,109420480,21.8,2020-01-04,2022-06-04,Yo‘q,50136589.21
9623,26078,459250400,28.8,2024-01-16,2027-12-04,Ha,413057327.59
9624,47917,108708328,27.4,2024-05-21,2028-09-15,Yo‘q,49566728.84
9625,9651,496815165,24.6,2020-01-20,2024-07-11,Yo‘q,231925427.91
9626,9610,165903910,14.3,2021-06-14,2025-07-08,Ha,94415773.77
9627,18921,483821326,16.0,2021-12-10,2026-11-26,Yo‘q,46061981.65
9628,21261,253503425,29.9,2020-08-15,2024-08-29,Yo‘q,94485283.31
9629,15820,448215561,27.7,2021-04-03,2022-04-27,Ha,295384499.2
9630,8093,296228455,16.7,2022-01-04,2025-02-19,Yo‘q,21525141.66
9631,9176,21295276,20.6,2023-12-12,2025-12-15,Ha,12949212.1
9632,5249,171783058,19.0,2023-09-10,2025-04-30,Yo‘q,58499944.79
9633,49961,190165015,16.4,2020-05-03,2024-09-01,Yo‘q,45622207.39
9634,19869,402171415,27.0,2022-06-01,2025-02-09,Yo‘q,179710638.17
9635,857,173538053,18.8,2022-11-12,2024-11-17,Yo‘q,20601507.91
9636,34774,179591102,28.0,2021-07-01,2025-09-15,Yo‘q,37578100.71
9637,33901,464959610,10.9,2021-04-15,2025-11-12,Yo‘q,190047952.4
9638,21636,193642743,11.6,2023-05-07,2026-12-31,Yo‘q,32218158.27
9639,44784,34174080,25.2,2020-04-21,2025-01-09,Yo‘q,567874.6
9640,24370,35780098,28.5,2021-05-06,2025-08-18,Yo‘q,17277134.89
9641,36741,39740037,21.9,2021-11-23,2026-04-27,Ha,37359288.34
9642,23012,52567545,11.2,2023-02-16,2026-06-09,Ha,38757380.87
9643,34867,67268093,24.7,2023-12-14,2026-01-10,Yo‘q,5164500.07
9644,11095,327773798,14.6,2023-10-10,2027-11-02,Yo‘q,116995613.78
9645,2652,317137339,24.3,2023-12-17,2026-11-12,Yo‘q,127461085.67
9646,29979,471277795,16.6,2021-07-20,2025-09-04,Ha,314035989.14
9647,6612,206307991,16.0,2024-01-13,2025-05-24,Yo‘q,62990873.11
9648,21633,350614210,11.6,2022-06-30,2025-06-06,Yo‘q,159947881.91
9649,38295,248722712,11.2,2023-03-16,2025-11-15,Yo‘q,86351562.44
9650,26710,307869128,24.4,2023-12-11,2028-11-11,Yo‘q,4841617.98
9651,26428,298300663,13.6,2023-06-01,2027-07-07,Ha,264153178.4
9652,3101,494295720,27.1,2020-04-20,2022-12-12,Yo‘q,140082847.42
9653,17546,238481026,27.5,2022-01-19,2025-08-28,Yo‘q,48124116.54
9654,20214,197880966,28.9,2020-01-29,2023-11-25,Ha,166140862.02
9655,19487,33496750,29.4,2021-09-15,2024-07-09,Yo‘q,8915309.72
9656,43019,294143004,12.9,2023-11-28,2025-04-02,Yo‘q,144557189.0
9657,38023,27735718,28.7,2020-11-08,2024-11-16,Yo‘q,8500112.57
9658,39026,246682625,19.8,2022-04-21,2026-09-23,Yo‘q,6816186.47
